DATE,TIME,Imp_rpm_set,Imp_rpm_obs,Chop_rpm_set,Chop_rpm_obs,Imp_torq_obs,Chop_torq_obs,Imp_amp_obs,Chop_amp_obs,Set_time_min,Set_time_sec,Start_time,Stop_time,Null_time,Process_status,Prod_name,Batch_no,Batch_size,Mfg_date,Exp_date,Op_name,Lot_no,Lot_size,Purge_state,Recipe_name,aa,ab,ac,ad,ae
08.08.2018,18:29:45,55,55,3,500,430,3,3,0,2,1,70,60,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,18:58:57,55,0,3,500,0,0,5,0,0,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,18:59:57,55,55,3,500,435,3,5,0,1,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:00:57,55,55,3,500,434,3,5,0,2,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:01:57,55,55,3,500,435,3,5,0,3,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:02:57,55,55,3,500,439,3,5,0,4,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:05:49,55,0,3,500,0,0,3,0,0,0,70,72,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:06:49,55,55,3,500,434,3,3,0,1,0,70,70,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:07:49,55,55,3,500,434,3,3,0,2,0,70,70,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:24:49,55,0,3,500,0,0,5,0,0,0,70,73,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:25:49,55,55,3,500,428,3,5,0,1,0,70,72,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
08.08.2018,19:30:58,55,0,3,500,0,0,5,0,1,29,70,64,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:00:44,55,0,3,500,0,0,5,0,1,59,70,62,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:01:44,55,55,3,500,427,3,5,0,2,59,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:02:44,55,55,3,500,426,3,5,0,3,59,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:03:44,55,55,3,500,428,3,5,0,4,59,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:04:10,55,0,3,500,0,0,3,0,0,0,70,65,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:05:10,55,55,3,500,423,3,3,0,1,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:06:10,55,55,3,500,425,3,3,0,2,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:07:21,55,0,3,500,0,0,5,0,0,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:08:21,55,55,3,500,428,3,5,0,1,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:09:21,55,55,3,500,425,3,5,0,2,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:10:21,55,55,3,500,426,3,5,0,3,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:11:21,55,55,3,500,424,3,5,0,4,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:12:48,55,0,3,500,0,0,3,0,0,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:13:48,55,55,3,500,427,3,3,0,1,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:14:48,55,55,3,500,425,3,3,0,2,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:16:03,55,0,3,500,0,0,5,0,0,0,70,66,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:17:03,55,55,3,500,425,3,5,0,1,1,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:18:03,55,55,3,500,428,3,5,0,2,1,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:19:03,55,55,3,500,425,3,5,0,3,1,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,9:20:03,55,55,3,500,424,3,5,0,4,1,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:42:00,55,0,3,500,0,0,3,0,0,0,70,72,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:43:00,55,55,3,500,431,3,3,0,1,0,70,78,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:44:00,55,55,3,500,433,3,3,0,2,0,70,79,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:45:18,55,0,3,500,0,0,5,0,0,0,70,79,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:46:18,55,55,3,500,435,3,5,0,1,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:47:18,55,55,3,500,434,3,5,0,2,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:48:18,55,55,3,500,434,3,5,0,3,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:49:18,55,55,3,500,428,3,5,0,4,0,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:55:52,55,0,3,500,0,0,3,0,0,0,70,76,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:55:54,55,0,3,500,0,0,3,0,0,2,70,76,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:56:54,55,55,3,500,429,3,3,0,1,2,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:57:54,55,55,3,500,429,3,3,0,2,2,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,10:59:19,55,0,3,500,0,0,5,0,0,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:00:19,55,55,3,500,431,3,5,0,1,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:01:19,55,55,3,500,430,3,5,0,2,0,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:02:19,55,55,3,500,430,3,5,0,3,0,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:03:19,55,55,3,500,430,3,5,0,4,0,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:04:31,55,0,3,500,0,0,3,0,0,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:05:31,55,55,3,500,428,3,3,0,1,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:06:31,55,55,3,500,429,3,3,0,2,1,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:07:45,55,0,3,500,0,0,5,0,0,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:08:45,55,55,3,500,429,3,5,0,1,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:09:45,55,55,3,500,428,3,5,0,2,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:10:45,55,55,3,500,427,3,5,0,3,1,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:11:45,55,55,3,500,428,3,5,0,4,1,70,81,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:12:53,55,2,3,500,42,7,3,0,0,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:13:53,55,55,3,500,429,3,3,0,1,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:14:53,55,55,3,500,432,3,3,0,2,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:16:02,55,2,3,500,43,7,5,0,0,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:17:02,55,55,3,500,430,3,5,0,1,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:18:02,55,55,3,500,428,3,5,0,2,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:19:02,55,55,3,500,428,3,5,0,3,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:20:02,55,55,3,500,429,3,5,0,4,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:21:14,55,0,3,500,0,0,3,0,0,0,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:22:15,55,55,3,500,428,3,3,0,1,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:22:17,55,45,3,500,418,4,3,0,1,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:23:17,55,55,3,500,429,3,3,0,2,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:25:43,55,0,0,500,0,0,2,0,0,1,70,78,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:26:43,55,55,0,500,432,3,2,0,1,1,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:37:55,55,0,0,500,0,0,2,0,0,0,70,77,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:38:55,55,55,0,500,435,3,2,0,1,0,70,79,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:40:55,55,0,0,500,0,0,3,0,0,1,70,78,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:40:57,55,0,0,500,0,0,3,0,0,2,70,78,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:41:57,55,55,0,500,434,3,3,0,1,2,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,11:42:57,55,55,0,500,435,3,3,0,2,2,70,80,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,13:27:30,55,0,0,500,0,0,2,0,0,0,70,70,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,13:28:30,55,55,0,500,433,3,2,0,1,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,13:32:14,55,0,0,500,0,0,3,0,0,0,70,67,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,13:33:14,55,55,0,500,433,3,3,0,1,1,70,64,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,13:34:14,55,55,0,500,428,3,3,0,2,1,70,64,0,0,progesterone 100mg,1657246,103000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:50:04,54,0,10,500,0,0,5,0,0,0,70,57,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:51:04,54,54,10,500,429,3,5,0,1,1,70,55,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:52:04,54,54,10,500,428,3,5,0,2,1,70,54,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:53:04,54,54,10,500,429,3,5,0,3,1,70,54,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:54:04,54,54,10,500,430,3,5,0,4,1,70,54,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:56:22,54,0,10,500,0,0,3,0,0,1,70,58,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:57:30,54,0,10,500,0,0,3,0,0,34,70,55,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:58:30,54,54,10,500,428,3,3,0,1,34,70,54,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,14:59:30,54,54,10,500,430,3,3,0,2,34,70,54,0,0,Dhea.[sr]+Melatonin+Coe.Q,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,15:07:27,54,0,10,500,0,0,5,0,0,0,70,72,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:07:16,54,0,10,500,0,0,5,0,0,2,70,69,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:08:16,54,54,10,500,429,3,5,0,1,3,70,64,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:09:16,54,54,10,500,426,3,5,0,2,3,70,67,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:10:16,54,54,10,500,426,3,5,0,3,3,70,68,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:11:16,54,54,10,500,426,3,5,0,4,3,70,68,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:11:37,54,51,10,500,426,3,5,0,4,23,70,69,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:27:16,54,0,10,500,0,0,10,0,0,0,70,72,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:28:16,54,54,10,500,427,3,10,0,1,0,70,74,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:29:16,54,54,10,500,429,3,10,0,2,0,70,72,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:30:16,54,54,10,500,427,3,10,0,3,0,70,69,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:31:16,54,54,10,500,425,3,10,0,4,0,70,67,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:32:16,54,54,10,500,427,4,10,0,5,0,70,65,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:33:16,54,54,10,500,429,4,10,0,6,0,70,64,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:34:16,54,54,10,500,427,4,10,0,7,0,70,63,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:35:16,54,54,10,500,430,4,10,0,8,0,70,62,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:36:16,54,54,10,500,429,4,10,0,9,0,70,60,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:40:16,54,0,10,500,0,0,3,0,0,0,70,64,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:41:16,54,54,10,500,426,3,3,0,1,1,70,59,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,16:42:16,54,54,10,500,425,3,3,0,2,1,70,57,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,17:35:22,54,1,10,500,17,2,5,0,0,1,70,65,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,17:36:22,54,54,10,500,431,3,5,0,1,1,70,65,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,17:37:22,54,54,10,500,431,3,5,0,2,1,70,63,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,17:38:22,54,54,10,500,429,3,5,0,3,1,70,63,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,17:39:22,54,54,10,500,430,3,5,0,4,1,70,62,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,18:04:28,54,0,10,500,0,0,3,0,0,1,70,64,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
09.08.2018,18:05:28,54,54,10,500,426,3,3,0,1,1,70,59,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657365,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,9:40:16,54,0,10,500,0,0,3,0,1,5,70,37,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,9:41:16,54,54,10,500,424,3,3,0,2,5,70,37,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,9:47:47,55,0,10,500,0,0,5,0,0,0,70,44,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,9:47:49,55,0,10,500,31,7,5,0,0,2,70,44,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,9:48:00,55,26,10,500,250,5,5,0,0,10,70,44,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,9:50:07,55,0,10,500,0,0,5,0,0,13,70,46,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,10:59:23,55,0,10,500,0,0,3,0,0,0,70,70,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:00:22,55,55,10,500,429,3,3,0,1,0,70,67,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:01:22,55,55,10,500,426,3,3,0,2,0,70,67,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:03:23,55,0,10,500,0,0,5,0,0,0,70,69,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:03:53,55,0,10,500,0,0,5,0,0,19,70,65,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:04:58,55,0,10,500,0,0,5,0,0,20,70,64,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:05:58,55,55,10,500,427,3,5,0,1,20,70,58,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:06:58,55,55,10,500,428,3,5,0,2,20,70,58,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:07:58,55,55,10,500,429,3,5,0,3,20,70,62,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,11:08:58,55,55,10,500,426,3,5,0,4,20,70,63,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:37:23,55,0,10,500,0,0,10,0,0,1,70,67,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:38:23,55,55,10,500,424,3,10,0,1,1,70,74,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:39:23,55,55,10,500,421,3,10,0,2,1,70,72,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:40:23,55,55,10,500,420,3,10,0,3,1,70,69,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:41:23,55,55,10,500,420,3,10,0,4,1,70,67,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:42:23,55,55,10,500,419,3,10,0,5,1,70,65,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:43:23,55,55,10,500,419,3,10,0,6,1,70,64,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:44:23,55,55,10,500,418,3,10,0,7,1,70,63,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:45:23,55,55,10,500,424,3,10,0,8,1,70,62,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:46:23,55,55,10,500,423,3,10,0,9,1,70,61,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:51:42,55,0,10,500,0,0,3,0,0,0,70,65,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:52:42,55,55,10,500,425,3,3,0,1,0,70,59,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,13:53:42,55,55,10,500,422,3,3,0,2,0,70,57,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,14:34:49,55,0,10,500,0,0,5,0,0,0,70,68,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
10.08.2018,14:35:49,55,55,10,500,424,3,5,0,1,0,70,66,0,0,Dhea.[SR]+Melato.+Coe.Q10,1657367,100000,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
